,tag,stmt,2009-06-30 00:00:00,2009-09-30 00:00:00,2009-12-31 00:00:00,2010-03-31 00:00:00,2010-06-30 00:00:00,2010-09-30 00:00:00,2010-12-31 00:00:00,2011-03-31 00:00:00,2011-06-30 00:00:00,2011-09-30 00:00:00,2011-12-31 00:00:00,2012-03-31 00:00:00,2012-06-30 00:00:00,2012-09-30 00:00:00,2012-12-31 00:00:00,2013-03-31 00:00:00,2013-06-30 00:00:00,2013-09-30 00:00:00,2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-31 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-31 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-31 00:00:00,2024-06-30 00:00:00
10,IncomeLossFromEquityMethodInvestments,IS,1583000000.0,1675000000.0,7143000000.0,2537000000.0,7375000000.0,-3000000.0,10589000000.0,3795000000.0,3697000000.0,3894000000.0,15196000000.0,4171000000.0,3620000000.0,3386000000.0,15010000000.0,4418000000.0,3098000000.0,3444000000.0,13927000000.0,4108000000.0,3312000000.0,3211000000.0,13323000000.0,2261000000.0,2081000000.0,1783000000.0,7644000000.0,1251000000.0,1124000000.0,1103000000.0,4806000000.0,1710000000.0,1525000000.0,1472000000.0,5380000000.0,1910000000.0,1729000000.0,1960000000.0,7355000000.0,1709000000.0,1359000000.0,1196000000.0,5441000000.0,775000000.0,103000000.0,517000000.0,1732000000.0,1473000000.0,1436000000.0,1670000000.0,6657000000.0,2538000000.0,3688000000.0,4632000000.0,,,,,,,
11,SalesAndOtherOperatingRevenueIncludingSalesBasedTaxes,IS,72167000000.0,80090000000.0,301500000000.0,87037000000.0,3854000000.0,3835000000.0,354743000000.0,105004000000.0,116583000000.0,115875000000.0,449087000000.0,114710000000.0,108504000000.0,111554000000.0,453123000000.0,103828000000.0,102853000000.0,108390000000.0,420836000000.0,101760000000.0,106158000000.0,103566000000.0,394105000000.0,64758000000.0,71360000000.0,65679000000.0,259488000000.0,47105000000.0,56360000000.0,56767000000.0,218608000000.0,61090000000.0,60825000000.0,64415000000.0,237162000000.0,,,,279332000000.0,,,,,,,,,,,,,,,,,,,,,,
12,OtherIncome,IS,707000000.0,495000000.0,1943000000.0,677000000.0,235000000.0,106000000.0,1629000000.0,896000000.0,346000000.0,915000000.0,3639000000.0,530000000.0,10839000000.0,766000000.0,14162000000.0,561000000.0,518000000.0,538000000.0,3492000000.0,905000000.0,2177000000.0,713000000.0,4511000000.0,599000000.0,672000000.0,,1750000000.0,,,,2680000000.0,,,,1821000000.0,865000000.0,316000000.0,458000000.0,3525000000.0,270000000.0,,,,,,,,,,,,,,,,,,,,,
13,CrudeOilAndProductPurchases,IS,36903000000.0,41689000000.0,152806000000.0,46785000000.0,10541000000.0,9545000000.0,518961000000.0,163771000000.0,184103000000.0,179354000000.0,704125000000.0,182335000000.0,162006000000.0,65180000000.0,265149000000.0,59899000000.0,59481000000.0,63961000000.0,244156000000.0,58314000000.0,62649000000.0,60428000000.0,225972000000.0,32698000000.0,37312000000.0,32276000000.0,130003000000.0,20707000000.0,27130000000.0,28035000000.0,104171000000.0,30359000000.0,30194000000.0,31432000000.0,128217000000.0,36288000000.0,41327000000.0,41776000000.0,156172000000.0,34801000000.0,38942000000.0,35290000000.0,143801000000.0,32083000000.0,14069000000.0,23950000000.0,94007000000.0,32601000000.0,37329000000.0,39745000000.0,155164000000.0,52388000000.0,65613000000.0,60197000000.0,228959000000.0,46003000000.0,47598000000.0,53076000000.0,193029000000.0,47601000000.0,54199000000.0
14,CommonStockDividendsPerShareCashPaid,IS,0.42,0.42,,0.42,0.44,0.44,,0.44,0.47,0.47,,0.47,0.57,0.57,,0.57,0.63,0.63,,0.63,0.69,0.69,,0.69,0.73,0.73,,0.73,0.75,0.75,,0.75,0.77,0.77,,0.77,0.82,,,,,,,,,,,,,,,,,,,,,,,,
15,ExciseAndSalesTaxes,IS,6216000000.0,6805000000.0,25936000000.0,6815000000.0,6946000000.0,7172000000.0,28547000000.0,7916000000.0,8613000000.0,8484000000.0,33503000000.0,8493000000.0,8027000000.0,8137000000.0,32409000000.0,7492000000.0,7552000000.0,7882000000.0,30589000000.0,7416000000.0,7871000000.0,7519000000.0,29342000000.0,5530000000.0,5965000000.0,5813000000.0,22678000000.0,4815000000.0,5435000000.0,5437000000.0,21090000000.0,5342000000.0,5589000000.0,5864000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ProfitLoss,IS,3946000000.0,4871000000.0,19658000000.0,6575000000.0,-39000000.0,-41000000.0,29389000000.0,11407000000.0,9387000000.0,10354000000.0,40409000000.0,9731000000.0,17770000000.0,9926000000.0,47681000000.0,9761000000.0,6975000000.0,8069000000.0,33448000000.0,9370000000.0,9117000000.0,8346000000.0,33615000000.0,5075000000.0,4262000000.0,4384000000.0,16551000000.0,1781000000.0,1681000000.0,2889000000.0,8375000000.0,4090000000.0,3264000000.0,4085000000.0,19848000000.0,4783000000.0,3986000000.0,6446000000.0,21421000000.0,2406000000.0,3391000000.0,3247000000.0,14774000000.0,-770000000.0,-1169000000.0,-709000000.0,-23251000000.0,2796000000.0,4781000000.0,6942000000.0,23598000000.0,5750000000.0,18574000000.0,20198000000.0,57577000000.0,11843000000.0,8153000000.0,9346000000.0,37354000000.0,8566000000.0,9571000000.0
17,EarningsPerShareBasic,IS,0.82,0.98,3.99,1.33,1.61,1.44,6.24,2.14,2.19,2.13,8.43,2.0,3.41,2.09,9.7,2.12,1.55,1.79,7.37,2.1,2.05,1.89,7.6,1.17,1.0,1.01,3.85,0.43,0.41,0.63,1.88,0.95,0.78,0.93,4.63,1.09,0.92,1.46,4.88,0.55,0.73,0.75,3.36,-0.14,-0.26,-0.15,-5.25,0.64,1.1,1.57,5.39,1.28,4.21,4.68,13.26,2.79,1.94,2.25,8.89,2.06,2.14
18,NetIncomeLoss,IS,3950000000.0,4730000000.0,19280000000.0,6300000000.0,-39000000.0,-41000000.0,28451000000.0,11144000000.0,9169000000.0,10013000000.0,39263000000.0,9382000000.0,16026000000.0,9570000000.0,44880000000.0,9500000000.0,6860000000.0,7870000000.0,32580000000.0,9100000000.0,8780000000.0,8070000000.0,32520000000.0,4940000000.0,4190000000.0,4240000000.0,16150000000.0,1810000000.0,1700000000.0,2650000000.0,7840000000.0,4010000000.0,3350000000.0,3970000000.0,19710000000.0,4650000000.0,3950000000.0,6240000000.0,20840000000.0,2350000000.0,3130000000.0,3170000000.0,14340000000.0,-610000000.0,-1080000000.0,-680000000.0,-22440000000.0,2730000000.0,4690000000.0,6750000000.0,23040000000.0,5480000000.0,17850000000.0,19660000000.0,55740000000.0,11430000000.0,7880000000.0,9070000000.0,36010000000.0,8220000000.0,9240000000.0
19,ExplorationExpense,IS,490000000.0,495000000.0,2021000000.0,686000000.0,53000000.0,35000000.0,1893000000.0,270000000.0,545000000.0,671000000.0,1862000000.0,405000000.0,302000000.0,494000000.0,1840000000.0,445000000.0,454000000.0,486000000.0,1976000000.0,317000000.0,496000000.0,319000000.0,1669000000.0,311000000.0,370000000.0,324000000.0,1523000000.0,355000000.0,445000000.0,327000000.0,1467000000.0,289000000.0,514000000.0,284000000.0,1790000000.0,287000000.0,332000000.0,292000000.0,1466000000.0,280000000.0,333000000.0,299000000.0,1269000000.0,288000000.0,214000000.0,188000000.0,1285000000.0,164000000.0,176000000.0,190000000.0,1054000000.0,173000000.0,286000000.0,218000000.0,1025000000.0,141000000.0,133000000.0,338000000.0,751000000.0,148000000.0,153000000.0
20,EarningsPerShareDiluted,IS,0.81,0.98,3.98,1.33,1.6,1.44,6.22,2.14,2.18,2.13,8.42,2.0,3.41,2.09,9.7,2.12,1.55,1.79,7.37,2.1,2.05,1.89,7.6,1.17,1.0,1.01,3.85,0.43,0.41,0.63,1.88,0.95,0.78,0.93,4.63,1.09,0.92,1.46,4.88,0.55,0.73,0.75,3.36,-0.14,-0.26,-0.15,-5.25,0.64,1.1,1.57,5.39,1.28,4.21,4.68,13.26,2.79,1.94,2.25,8.89,2.06,2.14
21,ForeignCurrencyTransactionGainLossBeforeTax,IS,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,GainLossOnSaleOfOtherInvestments,IS,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,IncomeIncludingEquityAffiliateEarningsBeforeIncomeTaxes,IS,,,,,,,51038000000.0,19653000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IS,,,,,,,,,16192000000.0,17998000000.0,70709000000.0,17364000000.0,26026000000.0,17320000000.0,78726000000.0,16038000000.0,12768000000.0,14189000000.0,57711000000.0,15227000000.0,14151000000.0,13410000000.0,51630000000.0,6635000000.0,6954000000.0,5749000000.0,21966000000.0,1730000000.0,2396000000.0,3226000000.0,7969000000.0,5918000000.0,4156000000.0,5583000000.0,18674000000.0,7240000000.0,6512000000.0,9080000000.0,30953000000.0,4289000000.0,4632000000.0,4721000000.0,20056000000.0,-258000000.0,-1640000000.0,-372000000.0,-28883000000.0,3592000000.0,6307000000.0,9606000000.0,31234000000.0,8556000000.0,24933000000.0,25422000000.0,77753000000.0,16803000000.0,11656000000.0,13699000000.0,52783000000.0,12369000000.0,13665000000.0
25,OtherOperatingIncomeExpenseNet,IS,,,,,,,,,,,,,,,,,,,,,,,,,,-118000000.0,,351000000.0,210000000.0,807000000.0,,487000000.0,526000000.0,278000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,NonServicePensionAndPostretirementExpense,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000000.0,308000000.0,307000000.0,1285000000.0,358000000.0,313000000.0,,,,,,,,,,,,,,,,,,,,
27,Revenues,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65436000000.0,71456000000.0,74187000000.0,,61646000000.0,67491000000.0,65049000000.0,264938000000.0,56158000000.0,32605000000.0,46199000000.0,181502000000.0,59147000000.0,67742000000.0,73786000000.0,285640000000.0,90500000000.0,115681000000.0,112070000000.0,413680000000.0,86564000000.0,82914000000.0,90760000000.0,344582000000.0,83083000000.0,93060000000.0
28,OtherIncome1,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241000000.0,,,,,,,,,,,,,,,,,,,,
29,RevenueFromContractWithCustomerExcludingAssessedTax,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63422000000.0,255583000000.0,55134000000.0,32277000000.0,45425000000.0,178574000000.0,57552000000.0,65943000000.0,71892000000.0,276692000000.0,87734000000.0,111265000000.0,106512000000.0,,,,,,,
30,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357000000.0,1235000000.0,269000000.0,271000000.0,272000000.0,1205000000.0,378000000.0,162000000.0,146000000.0,786000000.0,108000000.0,120000000.0,154000000.0,482000000.0,167000000.0,164000000.0,166000000.0,714000000.0,23000000.0,34000000.0
31,OtherNonoperatingIncomeExpense,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431000000.0,3914000000.0,249000000.0,225000000.0,257000000.0,1196000000.0,122000000.0,363000000.0,224000000.0,2291000000.0,228000000.0,728000000.0,926000000.0,,,,,,,
32,CapitalizedExploratoryWellCostChargedToExpense1,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74000000.0,,,,,,,
