,tag,stmt,2009-06-30 00:00:00,2009-09-30 00:00:00,2009-12-31 00:00:00,2010-03-31 00:00:00,2010-06-30 00:00:00,2010-09-30 00:00:00,2010-12-31 00:00:00,2011-03-31 00:00:00,2011-06-30 00:00:00,2011-09-30 00:00:00,2011-12-31 00:00:00,2012-03-31 00:00:00,2012-06-30 00:00:00,2012-09-30 00:00:00,2012-12-31 00:00:00,2013-03-31 00:00:00,2013-06-30 00:00:00,2013-09-30 00:00:00,2013-12-31 00:00:00,2014-03-31 00:00:00,2014-06-30 00:00:00,2014-09-30 00:00:00,2014-12-31 00:00:00,2015-03-31 00:00:00,2015-06-30 00:00:00,2015-09-30 00:00:00,2015-12-31 00:00:00,2016-03-31 00:00:00,2016-06-30 00:00:00,2016-09-30 00:00:00,2016-12-31 00:00:00,2017-03-31 00:00:00,2017-06-30 00:00:00,2017-09-30 00:00:00,2017-12-31 00:00:00,2018-03-31 00:00:00,2018-06-30 00:00:00,2018-09-30 00:00:00,2018-12-31 00:00:00,2019-03-31 00:00:00,2019-06-30 00:00:00,2019-09-30 00:00:00,2019-12-31 00:00:00,2020-03-31 00:00:00,2020-06-30 00:00:00,2020-09-30 00:00:00,2020-12-31 00:00:00,2021-03-31 00:00:00,2021-06-30 00:00:00,2021-09-30 00:00:00,2021-12-31 00:00:00,2022-03-31 00:00:00,2022-06-30 00:00:00,2022-09-30 00:00:00,2022-12-31 00:00:00,2023-03-31 00:00:00,2023-06-30 00:00:00,2023-09-30 00:00:00,2023-12-31 00:00:00,2024-03-31 00:00:00,2024-06-30 00:00:00
12,CostOfGoodsAndServicesSold,IS,10224000000.0,10060000000.0,40965000000.0,9701000000.0,10382000000.0,10577000000.0,41967000000.0,9831000000.0,10654000000.0,11123000000.0,42795000000.0,10319000000.0,10741000000.0,10888000000.0,42986000000.0,10029000000.0,10184000000.0,10163000000.0,41171000000.0,9279000000.0,9965000000.0,9839000000.0,40345000000.0,8848000000.0,10272000000.0,10205000000.0,40932000000.0,10467000000.0,11490000000.0,10167000000.0,42186000000.0,9904000000.0,11260000000.0,10818000000.0,45500000000.0,9977000000.0,11645000000.0,12397000000.0,46488000000.0,12148000000.0,12434000000.0,13108000000.0,51445000000.0,13560000000.0,14007000000.0,14359000000.0,56744000000.0,14072000000.0,14878000000.0,13726000000.0,57983000000.0,13055000000.0,13490000000.0,,,,,,,,
13,CommonStockDividendsPerShareCashPaid,IS,0.57,0.57,,,0.63,0.63,,0.75,0.75,0.75,,1.0,1.0,1.0,,1.15,1.15,1.15,,1.33,1.33,1.33,,1.5,1.5,1.5,,1.65,1.65,1.65,,1.82,1.82,1.82,,2.0,2.0,2.0,,2.2,2.2,2.2,,2.4,2.4,2.4,,2.6,2.6,2.6,,2.8,2.8,2.8,,3.0,3.0,3.0,,3.15,3.15
14,SalesRevenueNet,IS,11236000000.0,11056000000.0,45189000000.0,10637000000.0,11442000000.0,11375000000.0,12794000000.0,10633000000.0,11551000000.0,12119000000.0,12211000000.0,11293000000.0,11921000000.0,11869000000.0,12099000000.0,11070000000.0,11408000000.0,11347000000.0,11533000000.0,10650000000.0,11306000000.0,11114000000.0,12530000000.0,10111000000.0,11643000000.0,11461000000.0,12917000000.0,11702000000.0,12914000000.0,11551000000.0,13752000000.0,11057000000.0,12685000000.0,12169000000.0,15137000000.0,11635000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
15,NetIncomeLoss,IS,734000000.0,797000000.0,3024000000.0,547000000.0,825000000.0,571000000.0,983000000.0,530000000.0,742000000.0,700000000.0,683000000.0,668000000.0,781000000.0,727000000.0,569000000.0,761000000.0,859000000.0,873000000.0,488000000.0,933000000.0,889000000.0,888000000.0,904000000.0,878000000.0,929000000.0,865000000.0,933000000.0,794000000.0,1021000000.0,2395000000.0,988000000.0,763000000.0,942000000.0,939000000.0,-642000000.0,1157000000.0,1163000000.0,1473000000.0,1253000000.0,1704000000.0,1420000000.0,1608000000.0,1498000000.0,1717000000.0,1626000000.0,1698000000.0,1792000000.0,1837000000.0,1815000000.0,614000000.0,6315000000.0,1733000000.0,309000000.0,1778000000.0,5732000000.0,1689000000.0,1681000000.0,1684000000.0,6920000000.0,1545000000.0,1641000000.0
16,SalesRevenueGoodsNet,IS,9030000000.0,8837000000.0,36336000000.0,8488000000.0,9189000000.0,8965000000.0,36448000000.0,8504000000.0,9117000000.0,9680000000.0,36925000000.0,9148000000.0,9543000000.0,9495000000.0,37817000000.0,8706000000.0,9005000000.0,8859000000.0,35691000000.0,8410000000.0,8980000000.0,8602000000.0,36093000000.0,7853000000.0,9157000000.0,8810000000.0,35882000000.0,8944000000.0,10045000000.0,10062000000.0,40365000000.0,9513000000.0,10828000000.0,10496000000.0,43875000000.0,9762000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
17,EarningsPerShareDiluted,IS,1.88,2.07,7.78,1.45,2.22,1.57,2.73,1.5,2.14,2.1,2.09,2.03,2.38,2.21,1.73,2.33,2.64,2.66,1.5,2.87,2.76,2.76,2.82,2.74,2.94,2.77,3.01,2.58,3.32,7.93,3.35,2.61,3.23,3.24,-2.25,4.02,4.05,5.14,4.39,5.99,5.0,5.66,5.29,6.08,5.79,6.05,6.38,6.56,6.52,2.21,22.76,6.44,1.16,6.71,21.66,6.61,6.63,6.73,27.55,6.39,6.85
18,IncomeLossFromContinuingOperationsBeforeIncomeTaxes,IS,,1072000000.0,4284000000.0,922000000.0,1030000000.0,841000000.0,3826000000.0,786000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,CommonStockDividendsPerShareDeclared,IS,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,IncomeLossFromDiscontinuedOperationsNetOfTax,IS,,,,,98000000.0,6000000.0,154000000.0,-18000000.0,-18000000.0,35000000.0,-15000000.0,3000000.0,,,,,,31000000.0,31000000.0,,,,,,,,,,,1306000000.0,29000000.0,,,0.0,73000000.0,,,,0.0,,,,0.0,,,,-55000000.0,,,,0.0,,,,0.0,,,,,,
21,IncomeLossFromContinuingOperationsPerDilutedShare,IS,,,,,1.96,1.55,7.18,1.55,2.14,1.99,7.85,2.02,2.38,2.21,8.36,,,2.57,9.04,,,2.76,11.21,,,,11.46,,,3.61,3.25,2.61,3.23,3.24,-2.5,,,,17.59,,,,21.95,,,6.25,6.38,,,2.21,22.76,,,,21.66,,,,,,
22,IncomeLossFromContinuingOperationsPerBasicShare,IS,,,,,1.98,1.57,7.26,1.57,2.16,2.01,7.94,2.05,2.41,2.25,8.48,,,2.62,9.19,,,2.81,11.41,,,,11.62,,,3.64,3.29,2.63,3.27,3.27,-2.5,,,,17.74,,,,22.09,,,6.28,6.41,,,2.22,22.85,,,,21.74,,,,,,
23,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IS,,,,,0.27,0.02,0.77,-0.05,-0.05,0.11,-0.04,0.01,,,,,,0.1,0.1,,,,,,,,,,,4.38,0.1,,,0.0,0.25,,,,0.0,,,,0.0,,,-0.2,0.0,,,0.0,0.0,,,,0.0,,,,,,
24,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IS,,,,,0.26,0.02,0.76,-0.05,-0.05,0.11,-0.04,0.01,,,,,,0.09,0.09,,,,,,,,,,,4.32,0.1,,,0.0,0.25,,,,0.0,,,,0.0,,,-0.2,0.0,,,0.0,0.0,,,,0.0,,,,,,
25,IncomeLossFromContinuingOperations,IS,,,,,727000000.0,565000000.0,829000000.0,548000000.0,742000000.0,665000000.0,698000000.0,665000000.0,781000000.0,727000000.0,2745000000.0,,,842000000.0,488000000.0,,,888000000.0,3614000000.0,,,,3605000000.0,,,1089000000.0,959000000.0,763000000.0,942000000.0,939000000.0,-715000000.0,,,,5046000000.0,,,,6230000000.0,,,1753000000.0,1792000000.0,,,614000000.0,6315000000.0,,,,5732000000.0,,,,,,
26,VoluntaryExecutiveSeparationProgramCharge,IS,,,,,,178000000.0,220000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,OtherOperatingIncomeExpenseNet,IS,,,,,,,261000000.0,50000000.0,87000000.0,45000000.0,276000000.0,35000000.0,20000000.0,117000000.0,238000000.0,78000000.0,74000000.0,70000000.0,318000000.0,61000000.0,85000000.0,117000000.0,337000000.0,93000000.0,74000000.0,98000000.0,236000000.0,62000000.0,142000000.0,204000000.0,487000000.0,-4000000.0,60000000.0,77000000.0,373000000.0,67000000.0,42000000.0,42000000.0,60000000.0,95000000.0,15000000.0,42000000.0,178000000.0,31000000.0,-127000000.0,11000000.0,-10000000.0,-4000000.0,41000000.0,-8000000.0,62000000.0,24000000.0,7000000.0,39000000.0,61000000.0,-9000000.0,45000000.0,-6000000.0,28000000.0,36000000.0,18000000.0
28,OperatingCostsAndExpenses,IS,,,,,,,,299000000.0,256000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,SeveranceCharges,IS,,,,,,,,,97000000.0,39000000.0,136000000.0,,,23000000.0,48000000.0,30000000.0,30000000.0,30000000.0,171000000.0,,,,,,,35000000.0,102000000.0,99000000.0,99000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IS,,,,,,,,,909000000.0,949000000.0,3631000000.0,948000000.0,1117000000.0,1046000000.0,4072000000.0,1025000000.0,1211000000.0,1173000000.0,4155000000.0,1348000000.0,1341000000.0,1311000000.0,5258000000.0,1266000000.0,1343000000.0,1251000000.0,5023000000.0,1134000000.0,1400000000.0,1427000000.0,4886000000.0,995000000.0,1323000000.0,1259000000.0,5269000000.0,1360000000.0,1420000000.0,1575000000.0,5838000000.0,1945000000.0,1683000000.0,1781000000.0,7241000000.0,2030000000.0,1962000000.0,2056000000.0,8235000000.0,2211000000.0,2170000000.0,679000000.0,7550000000.0,2061000000.0,330000000.0,2099000000.0,6680000000.0,1994000000.0,2006000000.0,1953000000.0,8098000000.0,1835000000.0,1948000000.0
31,IncomeTaxExpenseBenefitContinuingOperations,IS,,,,,,,,,,284000000.0,964000000.0,283000000.0,336000000.0,319000000.0,1327000000.0,264000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,GoodwillImpairmentLoss,IS,,,,,,,,,,,,,,,,,,,195000000.0,,,,119000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,OtherUnallocatedNet,IS,,,,,,,,,,,,,,,,,,,,-10000000.0,-28000000.0,-48000000.0,-132000000.0,-54000000.0,-46000000.0,-25000000.0,-187000000.0,-187000000.0,-144000000.0,-173000000.0,-550000000.0,-159000000.0,-149000000.0,-176000000.0,-655000000.0,-409000000.0,,,,,,,,,,,,,,,,,,,,,,,,,
34,SeveranceCosts1,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,80000000.0,,,0.0,0.0,,,,,,,,,,,,27000000.0,,,,,,,,,,,,,,
35,RestructuringCharges,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
36,RevenueFromContractWithCustomerExcludingAssessedTax,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13398000000.0,,,,,,59812000000.0,,,,,,,,,,,,,,,,,,
37,Revenues,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14318000000.0,14411000000.0,14336000000.0,14427000000.0,15171000000.0,,15651000000.0,16220000000.0,16495000000.0,17032000000.0,16258000000.0,17029000000.0,16028000000.0,67044000000.0,14964000000.0,15446000000.0,16583000000.0,65984000000.0,15126000000.0,16693000000.0,16878000000.0,67571000000.0,17195000000.0,18122000000.0
38,SeveranceandRestructuringCosts,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000000.0,,,,,,,,,,,,,,,,,,,,,,
39,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55000000.0,,,,0.0,,,,,,,,,,,
40,SeveranceAndRestructuringCosts,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,0.0,0.0,36000000.0,0.0,0.0,0.0,100000000.0,,,,92000000.0,,
41,NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572000000.0,1292000000.0,-140000000.0,1331000000.0,-111000000.0,971000000.0,-110000000.0,-111000000.0,-111000000.0,-443000000.0,-16000000.0,-15000000.0
42,OtherUnallocatedIncomeExpense,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-327000000.0,-1260000000.0,-355000000.0,-277000000.0,-251000000.0,-1233000000.0,-285000000.0,-197000000.0
43,CostOfRevenue,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14463000000.0,57697000000.0,13080000000.0,14603000000.0,14830000000.0,59092000000.0,15202000000.0,15992000000.0
44,RestructuringCostsAndAssetImpairmentCharges,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000000.0
45,InterestExpenseNonoperating,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261000000.0
