,tag,stmt,2009-07-31 00:00:00,2009-10-31 00:00:00,2010-01-31 00:00:00,2010-04-30 00:00:00,2010-07-31 00:00:00,2010-10-31 00:00:00,2011-01-31 00:00:00,2011-04-30 00:00:00,2011-07-31 00:00:00,2011-10-31 00:00:00,2012-01-31 00:00:00,2012-04-30 00:00:00,2012-07-31 00:00:00,2012-10-31 00:00:00,2013-01-31 00:00:00,2013-04-30 00:00:00,2013-07-31 00:00:00,2013-10-31 00:00:00,2014-01-31 00:00:00,2014-04-30 00:00:00,2014-07-31 00:00:00,2014-10-31 00:00:00,2015-01-31 00:00:00,2015-04-30 00:00:00,2015-07-31 00:00:00,2015-10-31 00:00:00,2016-01-31 00:00:00,2016-04-30 00:00:00,2016-07-31 00:00:00,2016-10-31 00:00:00,2017-01-31 00:00:00,2017-04-30 00:00:00,2017-07-31 00:00:00,2017-10-31 00:00:00,2018-01-31 00:00:00,2018-04-30 00:00:00,2018-07-31 00:00:00,2018-10-31 00:00:00,2019-01-31 00:00:00,2019-04-30 00:00:00,2019-07-31 00:00:00,2019-10-31 00:00:00,2020-01-31 00:00:00,2020-04-30 00:00:00,2020-07-31 00:00:00,2020-10-31 00:00:00,2021-01-31 00:00:00,2021-04-30 00:00:00,2021-07-31 00:00:00,2021-10-31 00:00:00,2022-01-31 00:00:00,2022-04-30 00:00:00,2022-07-31 00:00:00,2022-10-31 00:00:00,2023-01-31 00:00:00,2023-04-30 00:00:00,2023-07-31 00:00:00,2023-10-31 00:00:00,2024-01-31 00:00:00,2024-04-30 00:00:00,2024-07-31 00:00:00
10,Revenues,IS,776520000.0,903206000.0,3326445000.0,1001813000.0,811208000.0,843912000.0,886376000.0,962039000.0,1016517000.0,1066180000.0,953194000.0,924877000.0,1044270000.0,1204110000.0,1106902000.0,954739000.0,977238000.0,1053967000.0,1144218000.0,1102787000.0,1102824000.0,1225382000.0,1250514000.0,1151000000.0,1153000000.0,1305000000.0,1401000000.0,1305000000.0,1428000000.0,2004000000.0,2173000000.0,1937000000.0,2230000000.0,2636000000.0,2911000000.0,3207000000.0,3123000000.0,3181000000.0,,2220000000.0,2579000000.0,3014000000.0,,3080000000.0,3866000000.0,4726000000.0,,5661000000.0,6507000000.0,7103000000.0,26914000000.0,8288000000.0,6704000000.0,5931000000.0,26974000000.0,7192000000.0,13507000000.0,18120000000.0,60922000000.0,26044000000.0,30040000000.0
11,WeightedAverageNumberOfDilutedSharesOutstanding,IS,546639000.0,574381000.0,549574.0,590997.0,572764.0,582648.0,588684.0,613474.0,613934.0,613560000.0,616371000.0,623786000.0,623143000.0,628845000.0,624957000.0,619302000.0,592006000.0,588752000.0,594517000.0,570422000.0,570572000.0,558201000.0,563068000.0,568000000.0,556000000.0,565000000.0,569000000.0,597000000.0,631000000.0,653000000.0,649000000.0,641000000.0,633000000.0,628000000.0,632000000.0,627000000.0,626000000.0,625000000.0,625000000.0,616000000.0,616000000.0,618000000.0,618000000.0,622000000.0,626000000.0,630000000.0,628000000.0,632000000.0,2532000000.0,2538000000.0,2535000000.0,2537000000.0,2516000000.0,2499000000.0,2507000000.0,2490000000.0,2499000000.0,2494000000.0,2494000000.0,2489000000.0,24848000000.0
12,OperatingExpenses,IS,266830000.0,283938000.0,1275868000.0,308984000.0,309499000.0,288279000.0,1153343000.0,329641000.0,351254000.0,359627000.0,1408218000.0,390538000.0,401096000.0,384441000.0,1578104000.0,435787000.0,440004000.0,443427000.0,1771536000.0,452843000.0,455795000.0,463383000.0,1840488000.0,477000000.0,558000000.0,489000000.0,2064000000.0,506000000.0,509000000.0,544000000.0,2129000000.0,596000000.0,614000000.0,674000000.0,2612000000.0,773000000.0,818000000.0,863000000.0,3367000000.0,938000000.0,970000000.0,989000000.0,3922000000.0,1028000000.0,1624000000.0,1562000000.0,5864000000.0,1673000000.0,1771000000.0,1960000000.0,7434000000.0,3563000000.0,2416000000.0,2576000000.0,11132000000.0,2508000000.0,2662000000.0,2983000000.0,11329000000.0,3497000000.0,3932000000.0
13,EarningsPerShareBasic,IS,-0.19,0.2,-0.12,0.24,-0.25,0.15,0.29,0.23,0.25,0.29,0.19,0.1,0.19,0.34,0.28,0.13,0.16,0.2,0.26,0.24,0.23,0.32,0.35,0.24,0.05,0.45,0.38,0.36,0.47,1.01,1.18,0.86,0.98,1.39,1.84,2.05,1.81,2.02,0.93,0.65,0.91,1.47,1.55,1.49,1.01,2.16,7.02,3.08,0.95,0.99,3.91,0.65,0.26,0.27,1.76,0.83,2.5,3.75,12.05,6.04,0.68
14,NetIncomeLoss,IS,-105302000.0,107577000.0,-67987000.0,137594000.0,-140961000.0,84862000.0,171651000.0,135219000.0,151573000.0,178273000.0,116025000.0,60437000.0,119046000.0,209080000.0,173973000.0,77891000.0,96448000.0,118734000.0,146917000.0,136516000.0,127976000.0,172967000.0,193128000.0,134000000.0,26000000.0,246000000.0,207000000.0,196000000.0,253000000.0,542000000.0,655000000.0,507000000.0,583000000.0,838000000.0,1118000000.0,1244000000.0,1101000000.0,1230000000.0,567000000.0,394000000.0,552000000.0,899000000.0,950000000.0,917000000.0,622000000.0,1336000000.0,4332000000.0,1912000000.0,2374000000.0,2464000000.0,9752000000.0,1618000000.0,656000000.0,680000000.0,4368000000.0,2043000000.0,6188000000.0,9243000000.0,29760000000.0,14881000000.0,16599000000.0
15,EarningsPerShareDiluted,IS,-0.19,0.19,-0.12,0.23,-0.25,0.15,0.29,0.22,0.25,0.29,0.19,0.1,0.19,0.33,0.28,0.13,0.16,0.2,0.25,0.24,0.22,0.31,0.35,0.24,0.05,0.44,0.35,0.33,0.4,0.83,0.99,0.79,0.92,1.33,1.78,1.98,1.76,1.97,0.92,0.64,0.9,1.45,1.53,1.47,0.99,2.12,6.9,3.03,0.94,0.97,3.85,0.64,0.26,0.27,1.74,0.82,2.48,3.71,11.93,5.98,0.67
16,RestructuringChargesAndOther,IS,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,InterestExpense,IS,,,3320000.0,,,,3127000.0,,,,3089000.0,,,,3294000.0,,,,10443000.0,11471000.0,11526000.0,11542000.0,46133000.0,12000000.0,12000000.0,12000000.0,47000000.0,12000000.0,12000000.0,16000000.0,58000000.0,16000000.0,15000000.0,15000000.0,61000000.0,15000000.0,14000000.0,15000000.0,58000000.0,13000000.0,13000000.0,13000000.0,52000000.0,25000000.0,54000000.0,53000000.0,184000000.0,53000000.0,60000000.0,62000000.0,236000000.0,68000000.0,65000000.0,65000000.0,262000000.0,66000000.0,65000000.0,63000000.0,257000000.0,64000000.0,
18,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IS,,,,,-169047000.0,103585000.0,271169000.0,156485000.0,177547000.0,204787000.0,663396000.0,77095000.0,145208000.0,253628000.0,662039000.0,88062000.0,111820000.0,141484000.0,510254000.0,163282000.0,154625000.0,209070000.0,754836000.0,172000000.0,72000000.0,245000000.0,743000000.0,241000000.0,317000000.0,621000000.0,1905000000.0,536000000.0,684000000.0,896000000.0,3196000000.0,1311000000.0,1180000000.0,1081000000.0,3896000000.0,389000000.0,606000000.0,959000000.0,2970000000.0,981000000.0,609000000.0,1348000000.0,4409000000.0,2044000000.0,2394000000.0,,,,,,,,,,,,
19,LitigationSettlementGross,IS,,,,,,,57000000.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,CommonStockDividendsPerShareDeclared,IS,,,,,,,,,,,,,,,0.075,0.075,0.075,,0.31,,0.085,0.085,0.34,0.085,0.0975,0.0975,,0.115,0.115,0.115,,0.14,0.14,0.14,,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,
21,CommonStockDividendsPerShareCashPaid,IS,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,0.395,,,,0.485,,,,0.57,,,,0.61,,,,,,,,,,,,,,,,,,,,,,
22,DividendsCash,IS,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,RestructuringCharges,IS,,,,,,,,,,,,,,,,,,,,,,,,,89000000.0,8000000.0,131000000.0,1000000.0,2000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
24,NonoperatingIncomeExpense,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18000000.0,-4000000.0,1000000.0,-14000000.0,16000000.0,23000000.0,23000000.0,92000000.0,31000000.0,35000000.0,32000000.0,124000000.0,5000000.0,-42000000.0,-50000000.0,-123000000.0,88000000.0,-50000000.0,-33000000.0,-100000000.0,-63000000.0,-24000000.0,12000000.0,-43000000.0,69000000.0,181000000.0,105000000.0,846000000.0,370000000.0,572000000.0
25,CostOfGoodsAndServicesSold,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998000000.0,,,,1090000000.0,,,,6279000000.0,,,,,,,,,,,,,,
26,RevenueFromContractWithCustomerExcludingAssessedTax,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2205000000.0,,,,3105000000.0,,,,16675000000.0,,,,,,,,,,,,,,
27,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638000000.0,9941000000.0,1805000000.0,475000000.0,613000000.0,4181000000.0,2209000000.0,6981000000.0,10522000000.0,33818000000.0,17279000000.0,19214000000.0
28,BusinessCombinationAdvancedConsiderationWrittenOff,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353000000.0,0.0,0.0,1353000000.0,0.0,0.0,0.0,0.0,,
29,InterestExpenseNonoperating,IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61000000.0
